timestamp,message
7.42,"[Sequencer] New Task, id_043, R-7, R-3, Stat"
7.58,"[Sequencer] New Task, id_044, R-8, D-2, Normal"
7.79,"[Sequencer] New Task, id_045, R-7, R-4, Normal"
7.95,"[Sequencer] New Task, id_046, R-1, R-4, Stat"
8.11,"[Sequencer] New Task, id_047, R-4, R-2, Stat"
8.27,"[Sequencer] New Task, id_048, R-1, R-6, Normal"
8.43,"[Sequencer] New Task, id_049, R-2, D-4, Stat"
8.58,"[Sequencer] New Task, id_050, D-3, R-1, Normal"
8.74,"[Sequencer] New Task, id_051, R-7, R-1, Normal"
8.90,"[Sequencer] New Task, id_052, R-4, R-3, Normal"
9.06,"[Sequencer] New Task, id_053, R-4, D-4, Stat"
9.21,"[Sequencer] New Task, id_054, R-8, R-7, Normal"
9.36,"[Sequencer] New Task, id_055, R-7, R-1, Normal"
9.52,"[Sequencer] New Task, id_056, R-8, R-7, Normal"
9.68,"[Sequencer] New Task, id_057, D-1, R-1, Normal"
9.83,"[Sequencer] New Task, id_058, R-6, R-7, Normal"
9.99,"[Sequencer] New Task, id_059, R-7, R-4, Normal"
10.16,"[Sequencer] New Task, id_060, D-1, R-5, Stat"
10.31,"[Sequencer] New Task, id_061, D-1, R-2, Normal"
10.46,"[Sequencer] New Task, id_062, R-4, R-2, Normal"
10.62,"[Sequencer] New Task, id_063, D-2, D-1, Normal"
10.79,"[Sequencer] New Task, id_064, R-4, R-6, Normal"
10.94,"[Sequencer] New Task, id_065, D-1, R-2, Normal"
11.09,"[Sequencer] New Task, id_066, D-1, R-2, Normal"
11.25,"[Sequencer] New Task, id_067, R-4, R-1, Normal"
11.43,"[Sequencer] New Task, id_068, R-3, D-3, Stat"
11.58,"[Sequencer] New Task, id_069, R-1, R-7, Stat"
11.73,"[Sequencer] New Task, id_070, D-3, R-8, Stat"
11.88,"[Sequencer] New Task, id_071, R-7, R-3, Stat"
12.05,"[Sequencer] New Task, id_072, R-2, R-3, Stat"
12.21,"[Sequencer] New Task, id_073, D-2, R-7, Stat"
12.36,"[Sequencer] New Task, id_074, R-4, R-6, Normal"
12.51,"[Sequencer] New Task, id_075, R-5, R-8, Stat"
12.68,"[Sequencer] New Task, id_076, R-8, R-4, Stat"
12.84,"[Sequencer] New Task, id_077, R-8, D-2, Normal"
13.00,"[Sequencer] New Task, id_078, R-5, R-3, Normal"
13.15,"[Sequencer] New Task, id_079, R-2, R-1, Stat"
13.32,"[Sequencer] New Task, id_080, R-1, R-4, Stat"
13.47,"[Sequencer] New Task, id_081, D-1, R-1, Normal"
13.62,"[Sequencer] New Task, id_082, R-5, R-1, Stat"
13.79,"[Sequencer] New Task, id_083, R-1, R-4, Stat"
13.95,"[Sequencer] New Task, id_084, R-1, R-6, Normal"
14.10,"[Sequencer] New Task, id_085, R-1, R-6, Normal"
14.25,"[Sequencer] New Task, id_086, R-1, D-4, Normal"
14.41,"[Sequencer] New Task, id_087, R-4, R-5, Normal"
14.58,"[Sequencer] New Task, id_088, R-2, R-3, Stat"
14.74,"[Sequencer] New Task, id_089, R-4, D-2, Stat"
14.90,"[Sequencer] New Task, id_090, R-8, D-3, Stat"
15.05,"[Sequencer] New Task, id_091, D-1, R-2, Normal"
15.22,"[Sequencer] New Task, id_092, R-2, R-8, Normal"
15.37,"[Sequencer] New Task, id_093, D-1, R-5, Stat"
15.53,"[Sequencer] New Task, id_094, R-1, D-4, Normal"
15.68,"[Sequencer] New Task, id_095, D-2, D-1, Normal"
15.84,"[Sequencer] New Task, id_096, R-6, R-1, Normal"
15.99,"[Sequencer] New Task, id_097, D-1, R-2, Normal"
16.15,"[Sequencer] New Task, id_098, D-3, D-1, Normal"
16.30,"[Sequencer] New Task, id_099, R-7, R-4, Normal"
16.46,"[Sequencer] New Task, id_100, R-1, R-6, Normal"
16.61,"[Sequencer] New Task, id_101, R-8, R-4, Stat"
16.76,"[Sequencer] New Task, id_102, R-4, R-2, Stat"
16.92,"[Sequencer] New Task, id_103, D-4, D-1, Normal"
17.08,"[Sequencer] New Task, id_104, R-2, R-1, Stat"
17.24,"[Sequencer] New Task, id_105, R-4, R-5, Normal"
17.39,"[Sequencer] New Task, id_106, R-4, R-2, Normal"
17.54,"[Sequencer] New Task, id_107, R-8, R-3, Stat"
17.71,"[Sequencer] New Task, id_108, R-5, R-3, Normal"
17.87,"[Sequencer] New Task, id_109, R-4, R-6, Normal"
18.03,"[Sequencer] New Task, id_110, R-2, D-2, Normal"
18.18,"[Sequencer] New Task, id_111, R-2, D-2, Normal"
18.34,"[Sequencer] New Task, id_112, D-1, R-1, Normal"
18.50,"[Sequencer] New Task, id_113, D-3, R-8, Normal"
18.66,"[Sequencer] New Task, id_114, R-7, R-1, Normal"
18.82,"[Sequencer] New Task, id_115, R-6, R-1, Normal"
18.97,"[Sequencer] New Task, id_116, R-4, R-6, Normal"
19.14,"[Sequencer] New Task, id_117, D-3, R-8, Normal"
19.30,"[Sequencer] New Task, id_118, D-2, R-7, Stat"
19.45,"[Sequencer] New Task, id_119, R-2, D-4, Stat"
19.61,"[Sequencer] New Task, id_120, R-5, D-4, Stat"
19.77,"[Sequencer] New Task, id_121, R-8, D-2, Stat"
19.94,"[Sequencer] New Task, id_122, R-8, D-2, Normal"
20.09,"[Sequencer] New Task, id_123, R-4, R-5, Stat"
20.25,"[Sequencer] New Task, id_124, R-4, D-2, Stat"
20.40,"[Sequencer] New Task, id_125, R-5, D-1, Stat"
20.57,"[Sequencer] New Task, id_126, R-2, D-2, Normal"
20.73,"[Sequencer] New Task, id_127, R-5, R-8, Stat"
20.88,"[Sequencer] New Task, id_128, D-1, R-2, Normal"
21.05,"[Sequencer] New Task, id_129, D-4, R-1, Normal"
21.21,"[Sequencer] New Task, id_130, R-4, D-4, Stat"
21.37,"[Sequencer] New Task, id_131, R-4, D-2, Stat"
21.53,"[Sequencer] New Task, id_132, R-4, D-2, Stat"
21.69,"[Sequencer] New Task, id_133, R-7, R-4, Normal"
21.84,"[Sequencer] New Task, id_134, R-4, R-3, Stat"
22.04,"[Sequencer] New Task, id_135, D-1, R-2, Normal"
22.21,"[Sequencer] New Task, id_136, D-1, R-2, Normal"
22.37,"[Sequencer] New Task, id_137, R-2, R-1, Stat"
22.52,"[Sequencer] New Task, id_138, R-8, R-3, Stat"
22.70,"[Sequencer] New Task, id_139, D-1, R-2, Normal"
22.85,"[Sequencer] New Task, id_140, D-4, D-1, Normal"
23.00,"[Sequencer] New Task, id_141, R-6, R-1, Normal"
23.16,"[Sequencer] New Task, id_142, D-1, R-2, Normal"
23.32,"[Sequencer] New Task, id_143, R-8, R-3, Stat"
23.51,"[Sequencer] New Task, id_144, R-5, R-3, Normal"
23.66,"[Sequencer] New Task, id_145, D-1, R-2, Normal"
23.81,"[Sequencer] New Task, id_146, D-3, D-1, Normal"
23.98,"[Sequencer] New Task, id_147, R-2, D-2, Normal"
24.14,"[Sequencer] New Task, id_148, R-7, R-4, Normal"
24.30,"[Sequencer] New Task, id_149, R-1, R-7, Stat"
24.45,"[Sequencer] New Task, id_150, R-4, R-5, Stat"
24.62,"[Sequencer] New Task, id_151, R-8, D-2, Stat"
24.76,"[Sequencer] New Task, id_152, D-3, R-8, Normal"
24.92,"[Sequencer] New Task, id_153, D-1, R-2, Normal"
25.08,"[Sequencer] New Task, id_154, R-7, R-6, Normal"
25.25,"[Sequencer] New Task, id_155, D-3, R-8, Normal"
25.41,"[Sequencer] New Task, id_156, R-2, R-8, Normal"
25.57,"[Sequencer] New Task, id_157, R-6, D-1, Normal"
25.72,"[Sequencer] New Task, id_158, R-4, R-3, Normal"
25.89,"[Sequencer] New Task, id_159, D-4, D-1, Normal"
26.05,"[Sequencer] New Task, id_160, R-7, R-8, Stat"
26.21,"[Sequencer] New Task, id_161, R-4, R-5, Stat"
26.36,"[Sequencer] New Task, id_162, R-4, R-3, Normal"
26.52,"[Sequencer] New Task, id_163, R-4, R-3, Normal"
26.68,"[Sequencer] New Task, id_164, R-8, R-7, Normal"
26.82,"[Sequencer] New Task, id_165, R-2, R-1, Stat"
26.98,"[Sequencer] New Task, id_166, R-5, D-4, Normal"
27.14,"[Sequencer] New Task, id_167, R-4, R-3, Normal"
27.30,"[Sequencer] New Task, id_168, R-3, D-3, Stat"
27.45,"[Sequencer] New Task, id_169, R-7, R-4, Normal"
27.61,"[Sequencer] New Task, id_170, R-8, D-2, Stat"
27.78,"[Sequencer] New Task, id_171, R-6, R-1, Normal"
27.93,"[Sequencer] New Task, id_172, R-8, D-2, Stat"
28.09,"[Sequencer] New Task, id_173, R-5, R-4, Normal"
28.24,"[Sequencer] New Task, id_174, R-2, D-4, Stat"
28.41,"[Sequencer] New Task, id_175, R-7, R-8, Stat"
28.56,"[Sequencer] New Task, id_176, R-8, D-4, Stat"
28.71,"[Sequencer] New Task, id_177, R-6, R-3, Normal"
28.86,"[Sequencer] New Task, id_178, R-1, R-7, Stat"
29.02,"[Sequencer] New Task, id_179, D-4, D-1, Normal"
29.18,"[Sequencer] New Task, id_180, R-6, R-1, Normal"
29.33,"[Sequencer] New Task, id_181, R-5, R-1, Stat"
29.48,"[Sequencer] New Task, id_182, R-4, R-2, Stat"
29.63,"[Sequencer] New Task, id_183, R-4, R-5, Stat"
29.79,"[Sequencer] New Task, id_184, R-6, R-1, Normal"
29.94,"[Sequencer] New Task, id_185, D-4, D-1, Normal"
30.10,"[Sequencer] New Task, id_186, D-3, R-3, Normal"
30.25,"[Sequencer] New Task, id_187, R-4, R-5, Stat"
30.41,"[Sequencer] New Task, id_188, R-2, D-4, Stat"
30.57,"[Sequencer] New Task, id_189, R-5, D-4, Normal"
30.72,"[Sequencer] New Task, id_190, D-3, R-8, Normal"
30.87,"[Sequencer] New Task, id_191, R-5, D-4, Normal"
31.02,"[Sequencer] New Task, id_192, D-3, R-3, Normal"
31.19,"[Sequencer] New Task, id_193, R-8, D-2, Normal"
31.35,"[Sequencer] New Task, id_194, D-3, R-8, Normal"
31.50,"[Sequencer] New Task, id_195, R-1, D-4, Normal"
31.65,"[Sequencer] New Task, id_196, R-4, R-1, Normal"
31.82,"[Sequencer] New Task, id_197, R-6, D-1, Normal"
32.00,"[Sequencer] New Task, id_198, R-2, R-1, Stat"
32.17,"[Sequencer] New Task, id_199, R-5, R-1, Stat"
32.34,"[Sequencer] New Task, id_200, D-4, R-1, Normal"
32.50,"[Sequencer] New Task, id_201, D-3, R-1, Normal"
32.66,"[Sequencer] New Task, id_202, R-6, R-1, Normal"
32.82,"[Sequencer] New Task, id_203, R-7, D-3, Normal"
32.98,"[Sequencer] New Task, id_204, R-2, D-2, Normal"
33.15,"[Sequencer] New Task, id_205, R-8, D-3, Stat"
33.24,SIM_END
