timestamp,message
11.02,"[Sequencer] New Task, id_043, R-7, R-3, Stat"
11.25,"[Sequencer] New Task, id_044, R-8, D-2, Normal"
11.47,"[Sequencer] New Task, id_045, R-7, R-4, Normal"
11.72,"[Sequencer] New Task, id_046, R-1, R-4, Stat"
11.95,"[Sequencer] New Task, id_047, R-4, R-2, Stat"
12.19,"[Sequencer] New Task, id_048, R-1, R-6, Normal"
12.48,"[Sequencer] New Task, id_049, R-2, D-4, Stat"
12.71,"[Sequencer] New Task, id_050, D-3, R-1, Normal"
12.94,"[Sequencer] New Task, id_051, R-7, R-1, Normal"
13.17,"[Sequencer] New Task, id_052, R-4, R-3, Normal"
13.41,"[Sequencer] New Task, id_053, R-4, D-4, Stat"
13.64,"[Sequencer] New Task, id_054, R-8, R-7, Normal"
13.87,"[Sequencer] New Task, id_055, R-7, R-1, Normal"
14.10,"[Sequencer] New Task, id_056, R-8, R-7, Normal"
14.34,"[Sequencer] New Task, id_057, D-1, R-1, Normal"
14.57,"[Sequencer] New Task, id_058, R-6, R-7, Normal"
14.80,"[Sequencer] New Task, id_059, R-7, R-4, Normal"
15.03,"[Sequencer] New Task, id_060, D-1, R-5, Stat"
15.28,"[Sequencer] New Task, id_061, D-1, R-2, Normal"
15.50,"[Sequencer] New Task, id_062, R-4, R-2, Normal"
15.74,"[Sequencer] New Task, id_063, D-2, D-1, Normal"
15.97,"[Sequencer] New Task, id_064, R-4, R-6, Normal"
16.21,"[Sequencer] New Task, id_065, D-1, R-2, Normal"
16.44,"[Sequencer] New Task, id_066, D-1, R-2, Normal"
16.67,"[Sequencer] New Task, id_067, R-4, R-1, Normal"
16.90,"[Sequencer] New Task, id_068, R-3, D-3, Stat"
17.15,"[Sequencer] New Task, id_069, R-1, R-7, Stat"
17.38,"[Sequencer] New Task, id_070, D-3, R-8, Stat"
17.60,"[Sequencer] New Task, id_071, R-7, R-3, Stat"
17.82,"[Sequencer] New Task, id_072, R-2, R-3, Stat"
18.07,"[Sequencer] New Task, id_073, D-2, R-7, Stat"
18.32,"[Sequencer] New Task, id_074, R-4, R-6, Normal"
18.57,"[Sequencer] New Task, id_075, R-5, R-8, Stat"
18.83,"[Sequencer] New Task, id_076, R-8, R-4, Stat"
19.05,"[Sequencer] New Task, id_077, R-8, D-2, Normal"
19.32,"[Sequencer] New Task, id_078, R-5, R-3, Normal"
19.64,"[Sequencer] New Task, id_079, R-2, R-1, Stat"
19.87,"[Sequencer] New Task, id_080, R-1, R-4, Stat"
20.10,"[Sequencer] New Task, id_081, D-1, R-1, Normal"
20.36,"[Sequencer] New Task, id_082, R-5, R-1, Stat"
20.59,"[Sequencer] New Task, id_083, R-1, R-4, Stat"
20.82,"[Sequencer] New Task, id_084, R-1, R-6, Normal"
21.05,"[Sequencer] New Task, id_085, R-1, R-6, Normal"
21.27,"[Sequencer] New Task, id_086, R-1, D-4, Normal"
21.52,"[Sequencer] New Task, id_087, R-4, R-5, Normal"
21.76,"[Sequencer] New Task, id_088, R-2, R-3, Stat"
21.99,"[Sequencer] New Task, id_089, R-4, D-2, Stat"
22.22,"[Sequencer] New Task, id_090, R-8, D-3, Stat"
22.46,"[Sequencer] New Task, id_091, D-1, R-2, Normal"
22.69,"[Sequencer] New Task, id_092, R-2, R-8, Normal"
22.92,"[Sequencer] New Task, id_093, D-1, R-5, Stat"
23.15,"[Sequencer] New Task, id_094, R-1, D-4, Normal"
23.37,"[Sequencer] New Task, id_095, D-2, D-1, Normal"
23.62,"[Sequencer] New Task, id_096, R-6, R-1, Normal"
23.85,"[Sequencer] New Task, id_097, D-1, R-2, Normal"
24.09,"[Sequencer] New Task, id_098, D-3, D-1, Normal"
24.32,"[Sequencer] New Task, id_099, R-7, R-4, Normal"
24.55,"[Sequencer] New Task, id_100, R-1, R-6, Normal"
24.81,"[Sequencer] New Task, id_101, R-8, R-4, Stat"
25.04,"[Sequencer] New Task, id_102, R-4, R-2, Stat"
25.27,"[Sequencer] New Task, id_103, D-4, D-1, Normal"
25.50,"[Sequencer] New Task, id_104, R-2, R-1, Stat"
25.73,"[Sequencer] New Task, id_105, R-4, R-5, Normal"
25.99,"[Sequencer] New Task, id_106, R-4, R-2, Normal"
26.22,"[Sequencer] New Task, id_107, R-8, R-3, Stat"
26.45,"[Sequencer] New Task, id_108, R-5, R-3, Normal"
26.69,"[Sequencer] New Task, id_109, R-4, R-6, Normal"
26.92,"[Sequencer] New Task, id_110, R-2, D-2, Normal"
27.15,"[Sequencer] New Task, id_111, R-2, D-2, Normal"
27.37,"[Sequencer] New Task, id_112, D-1, R-1, Normal"
27.62,"[Sequencer] New Task, id_113, D-3, R-8, Normal"
27.85,"[Sequencer] New Task, id_114, R-7, R-1, Normal"
28.07,"[Sequencer] New Task, id_115, R-6, R-1, Normal"
28.32,"[Sequencer] New Task, id_116, R-4, R-6, Normal"
28.55,"[Sequencer] New Task, id_117, D-3, R-8, Normal"
28.78,"[Sequencer] New Task, id_118, D-2, R-7, Stat"
29.01,"[Sequencer] New Task, id_119, R-2, D-4, Stat"
29.26,"[Sequencer] New Task, id_120, R-5, D-4, Stat"
29.50,"[Sequencer] New Task, id_121, R-8, D-2, Stat"
29.72,"[Sequencer] New Task, id_122, R-8, D-2, Normal"
30.02,"[Sequencer] New Task, id_123, R-4, R-5, Stat"
30.25,"[Sequencer] New Task, id_124, R-4, D-2, Stat"
30.48,"[Sequencer] New Task, id_125, R-5, D-1, Stat"
30.71,"[Sequencer] New Task, id_126, R-2, D-2, Normal"
30.95,"[Sequencer] New Task, id_127, R-5, R-8, Stat"
31.19,"[Sequencer] New Task, id_128, D-1, R-2, Normal"
31.41,"[Sequencer] New Task, id_129, D-4, R-1, Normal"
31.64,"[Sequencer] New Task, id_130, R-4, D-4, Stat"
31.89,"[Sequencer] New Task, id_131, R-4, D-2, Stat"
32.12,"[Sequencer] New Task, id_132, R-4, D-2, Stat"
32.35,"[Sequencer] New Task, id_133, R-7, R-4, Normal"
32.59,"[Sequencer] New Task, id_134, R-4, R-3, Stat"
32.82,"[Sequencer] New Task, id_135, D-1, R-2, Normal"
33.05,"[Sequencer] New Task, id_136, D-1, R-2, Normal"
33.28,"[Sequencer] New Task, id_137, R-2, R-1, Stat"
33.53,"[Sequencer] New Task, id_138, R-8, R-3, Stat"
33.76,"[Sequencer] New Task, id_139, D-1, R-2, Normal"
33.99,"[Sequencer] New Task, id_140, D-4, D-1, Normal"
34.23,"[Sequencer] New Task, id_141, R-6, R-1, Normal"
34.48,"[Sequencer] New Task, id_142, D-1, R-2, Normal"
34.74,"[Sequencer] New Task, id_143, R-8, R-3, Stat"
34.96,SIM_END
