timestamp,message
306.02,"[Sequencer] New Task, id_087, R-4, R-5, Normal"
306.27,"[Sequencer] New Task, id_088, R-2, R-3, Stat"
306.53,"[Sequencer] New Task, id_089, R-4, D-2, Stat"
306.78,"[Sequencer] New Task, id_090, R-8, D-3, Stat"
307.06,"[Sequencer] New Task, id_091, D-1, R-2, Normal"
307.32,"[Sequencer] New Task, id_092, R-2, R-8, Normal"
307.58,"[Sequencer] New Task, id_093, D-1, R-5, Stat"
307.85,"[Sequencer] New Task, id_094, R-1, D-4, Normal"
308.10,"[Sequencer] New Task, id_095, D-2, D-1, Normal"
308.36,"[Sequencer] New Task, id_096, R-6, R-1, Normal"
308.61,"[Sequencer] New Task, id_097, D-1, R-2, Normal"
308.89,"[Sequencer] New Task, id_098, D-3, D-1, Normal"
309.15,"[Sequencer] New Task, id_099, R-7, R-4, Normal"
309.40,"[Sequencer] New Task, id_100, R-1, R-6, Normal"
309.65,"[Sequencer] New Task, id_101, R-8, R-4, Stat"
309.97,"[Sequencer] New Task, id_102, R-4, R-2, Stat"
310.23,"[Sequencer] New Task, id_103, D-4, D-1, Normal"
310.48,"[Sequencer] New Task, id_104, R-2, R-1, Stat"
310.75,"[Sequencer] New Task, id_105, R-4, R-5, Normal"
311.01,"[Sequencer] New Task, id_106, R-4, R-2, Normal"
311.31,"[Sequencer] New Task, id_107, R-8, R-3, Stat"
311.59,"[Sequencer] New Task, id_108, R-5, R-3, Normal"
311.85,"[Sequencer] New Task, id_109, R-4, R-6, Normal"
312.11,"[Sequencer] New Task, id_110, R-2, D-2, Normal"
312.36,"[Sequencer] New Task, id_111, R-2, D-2, Normal"
312.60,"[Sequencer] New Task, id_112, D-1, R-1, Normal"
312.89,"[Sequencer] New Task, id_113, D-3, R-8, Normal"
313.14,"[Sequencer] New Task, id_114, R-7, R-1, Normal"
313.39,"[Sequencer] New Task, id_115, R-6, R-1, Normal"
313.65,"[Sequencer] New Task, id_116, R-4, R-6, Normal"
313.92,"[Sequencer] New Task, id_117, D-3, R-8, Normal"
314.18,"[Sequencer] New Task, id_118, D-2, R-7, Stat"
314.42,"[Sequencer] New Task, id_119, R-2, D-4, Stat"
314.67,"[Sequencer] New Task, id_120, R-5, D-4, Stat"
314.93,"[Sequencer] New Task, id_121, R-8, D-2, Stat"
315.20,"[Sequencer] New Task, id_122, R-8, D-2, Normal"
315.47,"[Sequencer] New Task, id_123, R-4, R-5, Stat"
315.72,"[Sequencer] New Task, id_124, R-4, D-2, Stat"
316.01,"[Sequencer] New Task, id_125, R-5, D-1, Stat"
316.29,"[Sequencer] New Task, id_126, R-2, D-2, Normal"
316.57,"[Sequencer] New Task, id_127, R-5, R-8, Stat"
316.88,SIM_END
