timestamp,message
36.83,"[Sequencer] New Task, id_058, C-28, XRAY, Stat"
37.73,"[Sequencer] New Task, id_059, C-52, MRI, Stat"
38.45,"[Sequencer] New Task, id_060, C-37, XRAY, Normal"
38.75,"[Sequencer] New Task, id_061, C-52, CT, Normal"
39.53,"[Sequencer] New Task, id_062, C-52, UA5W, Stat"
40.37,"[Sequencer] New Task, id_063, C-33, CT, Normal"
40.79,"[Sequencer] New Task, id_064, C-52, CT, Stat"
41.69,"[Sequencer] New Task, id_065, C-52, UA5W, Stat"
42.53,"[Sequencer] New Task, id_066, C-52, CT, Stat"
43.31,"[Sequencer] New Task, id_067, C-37, XRAY, Stat"
43.67,"[Sequencer] New Task, id_068, C-52, MRI, Normal"
44.57,"[Sequencer] New Task, id_069, C-52, UA5W, Normal"
44.99,"[Sequencer] New Task, id_070, C-33, CT, Normal"
45.71,"[Sequencer] New Task, id_071, C-52, UA5W, Stat"
46.19,"[Sequencer] New Task, id_072, C-37, MRI, Stat"
46.91,"[Sequencer] New Task, id_073, C-37, XRAY, Normal"
47.81,"[Sequencer] New Task, id_074, C-28, UA5W, Stat"
48.47,"[Sequencer] New Task, id_075, C-52, XRAY, Normal"
48.77,"[Sequencer] New Task, id_076, C-37, MRI, Stat"
49.13,"[Sequencer] New Task, id_077, C-45, MRI, Stat"
49.43,"[Sequencer] New Task, id_078, C-52, MRI, Stat"
50.21,"[Sequencer] New Task, id_079, C-52, XRAY, Stat"
51.11,"[Sequencer] New Task, id_080, C-37, XRAY, Stat"
51.83,"[Sequencer] New Task, id_081, C-28, MRI, Normal"
52.13,"[Sequencer] New Task, id_082, C-28, XRAY, Stat"
53.03,"[Sequencer] New Task, id_083, C-28, CT, Stat"
53.45,"[Sequencer] New Task, id_084, C-45, MRI, Stat"
53.75,"[Sequencer] New Task, id_085, C-37, MRI, Stat"
54.11,"[Sequencer] New Task, id_086, C-52, CT, Stat"
54.89,"[Sequencer] New Task, id_087, C-28, CT, Normal"
55.61,"[Sequencer] New Task, id_088, C-37, MRI, Normal"
56.27,"[Sequencer] New Task, id_089, C-45, CT, Stat"
57.11,"[Sequencer] New Task, id_090, C-45, UA5W, Normal"
58.01,"[Sequencer] New Task, id_091, C-37, MRI, Stat"
58.31,"[Sequencer] New Task, id_092, C-37, XRAY, Normal"
58.67,"[Sequencer] New Task, id_093, C-45, MRI, Normal"
59.21,"[Sequencer] New Task, id_094, C-28, XRAY, Normal"
59.51,"[Sequencer] New Task, id_095, C-37, MRI, Normal"
59.93,"[Sequencer] New Task, id_096, C-45, CT, Normal"
60.47,"[Sequencer] New Task, id_097, C-45, CT, Normal"
61.31,"[Sequencer] New Task, id_098, C-28, XRAY, Normal"
61.73,"[Sequencer] New Task, id_099, C-52, UA5W, Normal"
62.33,"[Sequencer] New Task, id_100, C-37, MRI, Stat"
62.75,"[Sequencer] New Task, id_101, C-52, UA5W, Stat"
63.11,"[Sequencer] New Task, id_102, C-33, XRAY, Normal"
63.47,"[Sequencer] New Task, id_103, C-33, CT, Normal"
64.13,"[Sequencer] New Task, id_104, C-45, CT, Normal"
64.67,"[Sequencer] New Task, id_105, C-28, MRI, Normal"
64.97,"[Sequencer] New Task, id_106, C-33, CT, Normal"
65.27,"[Sequencer] New Task, id_107, C-37, CT, Normal"
65.63,"[Sequencer] New Task, id_108, C-28, MRI, Stat"
65.93,"[Sequencer] New Task, id_109, C-33, MRI, Stat"
66.71,"[Sequencer] New Task, id_110, C-37, UA5W, Normal"
67.43,"[Sequencer] New Task, id_111, C-37, MRI, Stat"
67.73,"[Sequencer] New Task, id_112, C-37, MRI, Stat"
68.39,"[Sequencer] New Task, id_113, C-37, CT, Normal"
69.23,"[Sequencer] New Task, id_114, C-45, CT, Stat"
69.77,"[Sequencer] New Task, id_115, C-28, MRI, Stat"
70.31,"[Sequencer] New Task, id_116, C-33, XRAY, Stat"
70.67,"[Sequencer] New Task, id_117, C-52, MRI, Normal"
71.15,"[Sequencer] New Task, id_118, C-52, XRAY, Normal"
71.87,"[Sequencer] New Task, id_119, C-37, MRI, Normal"
75.98,SIM_END
