timestamp,message
16.93,"[Sequencer] New Task, id_123, D-4, R-4, Normal"
17.07,"[Sequencer] New Task, id_124, D-5, R-5, Normal"
17.20,"[Sequencer] New Task, id_125, D-6, R-6, Normal"
17.34,"[Sequencer] New Task, id_126, D-7, R-7, Normal"
17.49,"[Sequencer] New Task, id_127, D-8, R-8, Normal"
17.62,"[Sequencer] New Task, id_128, D-9, R-9, Normal"
17.75,"[Sequencer] New Task, id_129, D-10, R-10, Stat"
17.91,"[Sequencer] New Task, id_130, D-11, R-11, Normal"
18.04,"[Sequencer] New Task, id_131, D-12, R-12, Stat"
18.18,"[Sequencer] New Task, id_132, D-1, R-13, Stat"
18.31,"[Sequencer] New Task, id_133, D-2, R-14, Normal"
18.46,"[Sequencer] New Task, id_134, D-3, R-15, Stat"
18.61,"[Sequencer] New Task, id_135, D-4, R-16, Normal"
18.75,"[Sequencer] New Task, id_136, D-5, R-17, Stat"
18.88,"[Sequencer] New Task, id_137, D-6, R-18, Normal"
19.10,"[Sequencer] New Task, id_138, D-7, R-19, Stat"
19.23,"[Sequencer] New Task, id_139, D-8, R-20, Normal"
19.37,"[Sequencer] New Task, id_140, D-9, R-21, Normal"
19.50,"[Sequencer] New Task, id_141, D-10, R-22, Normal"
19.65,"[Sequencer] New Task, id_142, D-11, R-23, Stat"
19.82,"[Sequencer] New Task, id_143, D-12, R-24, Stat"
19.96,"[Sequencer] New Task, id_144, D-1, R-1, Normal"
20.10,"[Sequencer] New Task, id_145, D-2, R-2, Normal"
20.30,"[Sequencer] New Task, id_146, D-3, R-3, Normal"
20.45,"[Sequencer] New Task, id_147, D-4, R-4, Normal"
20.59,"[Sequencer] New Task, id_148, D-5, R-5, Normal"
20.74,"[Sequencer] New Task, id_149, D-6, R-6, Normal"
20.99,"[Sequencer] New Task, id_150, D-7, R-7, Stat"
21.11,"[Sequencer] New Task, id_151, D-8, R-8, Stat"
21.24,"[Sequencer] New Task, id_152, D-9, R-9, Normal"
21.43,"[Sequencer] New Task, id_153, D-10, R-10, Normal"
21.58,"[Sequencer] New Task, id_154, D-11, R-11, Normal"
21.71,"[Sequencer] New Task, id_155, D-12, R-12, Stat"
21.87,"[Sequencer] New Task, id_156, D-1, R-13, Normal"
22.01,"[Sequencer] New Task, id_157, D-2, R-14, Stat"
22.19,"[Sequencer] New Task, id_158, D-3, R-15, Stat"
22.33,"[Sequencer] New Task, id_159, D-4, R-16, Stat"
22.47,"[Sequencer] New Task, id_160, D-5, R-17, Normal"
22.59,"[Sequencer] New Task, id_161, D-6, R-18, Stat"
22.73,"[Sequencer] New Task, id_162, D-7, R-19, Normal"
22.86,"[Sequencer] New Task, id_163, D-8, R-20, Normal"
22.99,"[Sequencer] New Task, id_164, D-9, R-21, Normal"
23.59,"[Sequencer] New Task, id_165, D-10, R-22, Normal"
24.49,"[Sequencer] New Task, id_166, D-11, R-23, Stat"
25.44,"[Sequencer] New Task, id_167, D-12, R-24, Stat"
27.47,"[Sequencer] New Task, id_168, D-1, R-1, Normal"
38.09,"[Sequencer] New Task, id_169, D-2, R-2, Stat"
54.97,"[Sequencer] New Task, id_170, D-3, R-3, Normal"
71.11,"[Sequencer] New Task, id_171, D-4, R-4, Normal"
88.63,"[Sequencer] New Task, id_172, D-5, R-5, Normal"
113.46,SIM_END
