timestamp,message
11.41,"[Sequencer] New Task, id_123, D-4, R-4, Normal"
11.49,"[Sequencer] New Task, id_124, D-5, R-5, Normal"
11.58,"[Sequencer] New Task, id_125, D-6, R-6, Normal"
11.67,"[Sequencer] New Task, id_126, D-7, R-7, Normal"
11.76,"[Sequencer] New Task, id_127, D-8, R-8, Normal"
11.84,"[Sequencer] New Task, id_128, D-9, R-9, Normal"
11.93,"[Sequencer] New Task, id_129, D-10, R-10, Stat"
12.01,"[Sequencer] New Task, id_130, D-11, R-11, Normal"
12.09,"[Sequencer] New Task, id_131, D-12, R-12, Stat"
12.18,"[Sequencer] New Task, id_132, D-1, R-13, Stat"
12.27,"[Sequencer] New Task, id_133, D-2, R-14, Normal"
12.36,"[Sequencer] New Task, id_134, D-3, R-15, Stat"
12.45,"[Sequencer] New Task, id_135, D-4, R-16, Normal"
12.53,"[Sequencer] New Task, id_136, D-5, R-17, Stat"
12.62,"[Sequencer] New Task, id_137, D-6, R-18, Normal"
12.70,"[Sequencer] New Task, id_138, D-7, R-19, Stat"
12.79,"[Sequencer] New Task, id_139, D-8, R-20, Normal"
12.87,"[Sequencer] New Task, id_140, D-9, R-21, Normal"
12.95,"[Sequencer] New Task, id_141, D-10, R-22, Normal"
13.04,"[Sequencer] New Task, id_142, D-11, R-23, Stat"
13.13,"[Sequencer] New Task, id_143, D-12, R-24, Stat"
13.21,"[Sequencer] New Task, id_144, D-1, R-1, Normal"
13.30,"[Sequencer] New Task, id_145, D-2, R-2, Normal"
13.38,"[Sequencer] New Task, id_146, D-3, R-3, Normal"
13.47,"[Sequencer] New Task, id_147, D-4, R-4, Normal"
13.55,"[Sequencer] New Task, id_148, D-5, R-5, Normal"
13.64,"[Sequencer] New Task, id_149, D-6, R-6, Normal"
13.72,"[Sequencer] New Task, id_150, D-7, R-7, Stat"
13.81,"[Sequencer] New Task, id_151, D-8, R-8, Stat"
13.90,"[Sequencer] New Task, id_152, D-9, R-9, Normal"
13.98,"[Sequencer] New Task, id_153, D-10, R-10, Normal"
14.07,"[Sequencer] New Task, id_154, D-11, R-11, Normal"
14.16,"[Sequencer] New Task, id_155, D-12, R-12, Stat"
14.24,"[Sequencer] New Task, id_156, D-1, R-13, Normal"
14.33,"[Sequencer] New Task, id_157, D-2, R-14, Stat"
14.43,"[Sequencer] New Task, id_158, D-3, R-15, Stat"
14.51,"[Sequencer] New Task, id_159, D-4, R-16, Stat"
14.60,"[Sequencer] New Task, id_160, D-5, R-17, Normal"
14.68,"[Sequencer] New Task, id_161, D-6, R-18, Stat"
14.77,"[Sequencer] New Task, id_162, D-7, R-19, Normal"
14.85,"[Sequencer] New Task, id_163, D-8, R-20, Normal"
14.94,"[Sequencer] New Task, id_164, D-9, R-21, Normal"
15.03,"[Sequencer] New Task, id_165, D-10, R-22, Normal"
15.11,"[Sequencer] New Task, id_166, D-11, R-23, Stat"
15.19,"[Sequencer] New Task, id_167, D-12, R-24, Stat"
15.28,"[Sequencer] New Task, id_168, D-1, R-1, Normal"
15.37,"[Sequencer] New Task, id_169, D-2, R-2, Stat"
15.46,"[Sequencer] New Task, id_170, D-3, R-3, Normal"
15.54,"[Sequencer] New Task, id_171, D-4, R-4, Normal"
15.63,"[Sequencer] New Task, id_172, D-5, R-5, Normal"
15.71,"[Sequencer] New Task, id_173, D-6, R-6, Stat"
15.79,"[Sequencer] New Task, id_174, D-7, R-7, Normal"
15.89,"[Sequencer] New Task, id_175, D-8, R-8, Normal"
15.97,"[Sequencer] New Task, id_176, D-9, R-9, Normal"
16.05,"[Sequencer] New Task, id_177, D-10, R-10, Stat"
16.14,"[Sequencer] New Task, id_178, D-11, R-11, Stat"
16.22,"[Sequencer] New Task, id_179, D-12, R-12, Stat"
16.31,"[Sequencer] New Task, id_180, D-1, R-13, Stat"
16.39,"[Sequencer] New Task, id_181, D-2, R-14, Stat"
16.48,"[Sequencer] New Task, id_182, D-3, R-15, Normal"
16.56,"[Sequencer] New Task, id_183, D-4, R-16, Normal"
16.65,"[Sequencer] New Task, id_184, D-5, R-17, Stat"
16.73,"[Sequencer] New Task, id_185, D-6, R-18, Stat"
16.82,"[Sequencer] New Task, id_186, D-7, R-19, Normal"
16.90,"[Sequencer] New Task, id_187, D-8, R-20, Normal"
17.02,"[Sequencer] New Task, id_188, D-9, R-21, Stat"
17.11,"[Sequencer] New Task, id_189, D-10, R-22, Normal"
17.20,"[Sequencer] New Task, id_190, D-11, R-23, Stat"
17.29,"[Sequencer] New Task, id_191, D-12, R-24, Normal"
17.37,"[Sequencer] New Task, id_192, D-1, R-1, Normal"
17.46,"[Sequencer] New Task, id_193, D-2, R-2, Stat"
17.54,"[Sequencer] New Task, id_194, D-3, R-3, Normal"
17.63,"[Sequencer] New Task, id_195, D-4, R-4, Normal"
17.72,"[Sequencer] New Task, id_196, D-5, R-5, Stat"
17.80,"[Sequencer] New Task, id_197, D-6, R-6, Stat"
17.90,"[Sequencer] New Task, id_198, D-7, R-7, Normal"
17.98,"[Sequencer] New Task, id_199, D-8, R-8, Normal"
18.07,"[Sequencer] New Task, id_200, D-9, R-9, Stat"
18.16,"[Sequencer] New Task, id_201, D-10, R-10, Stat"
18.24,"[Sequencer] New Task, id_202, D-11, R-11, Normal"
18.32,"[Sequencer] New Task, id_203, D-12, R-12, Normal"
18.41,"[Sequencer] New Task, id_204, D-1, R-13, Normal"
18.49,"[Sequencer] New Task, id_205, D-2, R-14, Normal"
18.58,"[Sequencer] New Task, id_206, D-3, R-15, Normal"
18.67,"[Sequencer] New Task, id_207, D-4, R-16, Stat"
18.75,"[Sequencer] New Task, id_208, D-5, R-17, Normal"
18.84,"[Sequencer] New Task, id_209, D-6, R-18, Normal"
18.93,"[Sequencer] New Task, id_210, D-7, R-19, Stat"
19.01,"[Sequencer] New Task, id_211, D-8, R-20, Stat"
19.10,"[Sequencer] New Task, id_212, D-9, R-21, Normal"
19.18,"[Sequencer] New Task, id_213, D-10, R-22, Stat"
19.27,"[Sequencer] New Task, id_214, D-11, R-23, Stat"
19.35,"[Sequencer] New Task, id_215, D-12, R-24, Stat"
19.44,"[Sequencer] New Task, id_216, D-1, R-1, Normal"
19.52,"[Sequencer] New Task, id_217, D-2, R-2, Normal"
19.61,"[Sequencer] New Task, id_218, D-3, R-3, Stat"
19.69,"[Sequencer] New Task, id_219, D-4, R-4, Normal"
19.77,"[Sequencer] New Task, id_220, D-5, R-5, Normal"
19.87,"[Sequencer] New Task, id_221, D-6, R-6, Normal"
19.96,"[Sequencer] New Task, id_222, D-7, R-7, Stat"
20.05,"[Sequencer] New Task, id_223, D-8, R-8, Stat"
20.17,"[Sequencer] New Task, id_224, D-9, R-9, Normal"
20.27,"[Sequencer] New Task, id_225, D-10, R-10, Stat"
20.37,"[Sequencer] New Task, id_226, D-11, R-11, Normal"
20.47,"[Sequencer] New Task, id_227, D-12, R-12, Normal"
20.58,"[Sequencer] New Task, id_228, D-1, R-13, Stat"
20.68,"[Sequencer] New Task, id_229, D-2, R-14, Normal"
20.99,"[Sequencer] New Task, id_230, D-3, R-15, Normal"
21.15,"[Sequencer] New Task, id_231, D-4, R-16, Normal"
21.30,"[Sequencer] New Task, id_232, D-5, R-17, Stat"
21.47,"[Sequencer] New Task, id_233, D-6, R-18, Stat"
21.62,"[Sequencer] New Task, id_234, D-7, R-19, Stat"
21.77,"[Sequencer] New Task, id_235, D-8, R-20, Stat"
21.91,"[Sequencer] New Task, id_236, D-9, R-21, Normal"
22.03,"[Sequencer] New Task, id_237, D-10, R-22, Stat"
22.16,"[Sequencer] New Task, id_238, D-11, R-23, Normal"
22.30,"[Sequencer] New Task, id_239, D-12, R-24, Normal"
22.43,"[Sequencer] New Task, id_240, D-1, R-1, Stat"
22.57,"[Sequencer] New Task, id_241, D-2, R-2, Stat"
22.70,"[Sequencer] New Task, id_242, D-3, R-3, Normal"
28.52,"[Sequencer] New Task, id_243, D-4, R-4, Normal"
45.38,"[Sequencer] New Task, id_244, D-5, R-5, Stat"
56.40,"[Sequencer] New Task, id_245, D-6, R-6, Stat"
56.53,"[Sequencer] New Task, id_246, D-7, R-7, Stat"
56.66,"[Sequencer] New Task, id_247, D-8, R-8, Normal"
56.79,"[Sequencer] New Task, id_248, D-9, R-9, Normal"
56.93,"[Sequencer] New Task, id_249, D-10, R-10, Normal"
57.11,"[Sequencer] New Task, id_250, D-11, R-11, Stat"
57.24,"[Sequencer] New Task, id_251, D-12, R-12, Stat"
57.39,"[Sequencer] New Task, id_252, D-1, R-13, Normal"
57.54,"[Sequencer] New Task, id_253, D-2, R-14, Normal"
57.70,"[Sequencer] New Task, id_254, D-3, R-15, Normal"
57.84,"[Sequencer] New Task, id_255, D-4, R-16, Stat"
57.99,"[Sequencer] New Task, id_256, D-5, R-17, Stat"
58.12,"[Sequencer] New Task, id_257, D-6, R-18, Normal"
58.25,"[Sequencer] New Task, id_258, D-7, R-19, Normal"
58.38,"[Sequencer] New Task, id_259, D-8, R-20, Stat"
58.51,"[Sequencer] New Task, id_260, D-9, R-21, Normal"
58.53,"[Sequencer] New Task, id_261, D-10, R-22, Stat"
58.54,"[Sequencer] New Task, id_262, D-11, R-23, Normal"
58.55,"[Sequencer] New Task, id_263, D-12, R-24, Normal"
58.57,"[Sequencer] New Task, id_264, D-1, R-1, Stat"
58.58,"[Sequencer] New Task, id_265, D-2, R-2, Normal"
58.60,"[Sequencer] New Task, id_266, D-3, R-3, Normal"
58.62,"[Sequencer] New Task, id_267, D-4, R-4, Normal"
58.62,"[Sequencer] New Task, id_268, D-5, R-5, Normal"
58.63,"[Sequencer] New Task, id_269, D-6, R-6, Normal"
58.63,"[Sequencer] New Task, id_270, D-7, R-7, Normal"
58.63,"[Sequencer] New Task, id_271, D-8, R-8, Normal"
58.64,"[Sequencer] New Task, id_272, D-9, R-9, Normal"
58.64,"[Sequencer] New Task, id_273, D-10, R-10, Stat"
58.64,"[Sequencer] New Task, id_274, D-11, R-11, Stat"
58.64,"[Sequencer] New Task, id_275, D-12, R-12, Normal"
58.64,"[Sequencer] New Task, id_276, D-1, R-13, Normal"
58.65,"[Sequencer] New Task, id_277, D-2, R-14, Normal"
58.65,"[Sequencer] New Task, id_278, D-3, R-15, Stat"
58.65,"[Sequencer] New Task, id_279, D-4, R-16, Stat"
58.65,"[Sequencer] New Task, id_280, D-5, R-17, Normal"
58.65,"[Sequencer] New Task, id_281, D-6, R-18, Normal"
58.65,"[Sequencer] New Task, id_282, D-7, R-19, Normal"
58.66,"[Sequencer] New Task, id_283, D-8, R-20, Normal"
58.66,"[Sequencer] New Task, id_284, D-9, R-21, Stat"
58.66,"[Sequencer] New Task, id_285, D-10, R-22, Normal"
58.66,"[Sequencer] New Task, id_286, D-11, R-23, Normal"
58.66,"[Sequencer] New Task, id_287, D-12, R-24, Normal"
58.66,"[Sequencer] New Task, id_288, D-1, R-1, Normal"
58.66,"[Sequencer] New Task, id_289, D-2, R-2, Normal"
58.66,"[Sequencer] New Task, id_290, D-3, R-3, Stat"
58.67,"[Sequencer] New Task, id_291, D-4, R-4, Normal"
58.67,"[Sequencer] New Task, id_292, D-5, R-5, Stat"
58.67,"[Sequencer] New Task, id_293, D-6, R-6, Normal"
58.67,"[Sequencer] New Task, id_294, D-7, R-7, Stat"
58.67,"[Sequencer] New Task, id_295, D-8, R-8, Stat"
58.68,"[Sequencer] New Task, id_296, D-9, R-9, Stat"
58.68,"[Sequencer] New Task, id_297, D-10, R-10, Stat"
58.68,"[Sequencer] New Task, id_298, D-11, R-11, Stat"
58.68,"[Sequencer] New Task, id_299, D-12, R-12, Stat"
58.69,"[Sequencer] New Task, id_300, D-1, R-13, Stat"
58.69,"[Sequencer] New Task, id_301, D-2, R-14, Normal"
58.69,"[Sequencer] New Task, id_302, D-3, R-15, Normal"
58.69,"[Sequencer] New Task, id_303, D-4, R-16, Normal"
58.69,"[Sequencer] New Task, id_304, D-5, R-17, Stat"
58.70,"[Sequencer] New Task, id_305, D-6, R-18, Normal"
58.70,"[Sequencer] New Task, id_306, D-7, R-19, Normal"
58.70,"[Sequencer] New Task, id_307, D-8, R-20, Stat"
58.70,"[Sequencer] New Task, id_308, D-9, R-21, Normal"
58.70,"[Sequencer] New Task, id_309, D-10, R-22, Normal"
58.71,"[Sequencer] New Task, id_310, D-11, R-23, Normal"
58.71,"[Sequencer] New Task, id_311, D-12, R-24, Normal"
58.71,"[Sequencer] New Task, id_312, D-1, R-1, Normal"
58.71,"[Sequencer] New Task, id_313, D-2, R-2, Normal"
58.72,"[Sequencer] New Task, id_314, D-3, R-3, Normal"
58.72,"[Sequencer] New Task, id_315, D-4, R-4, Normal"
58.72,"[Sequencer] New Task, id_316, D-5, R-5, Normal"
58.72,"[Sequencer] New Task, id_317, D-6, R-6, Stat"
58.72,"[Sequencer] New Task, id_318, D-7, R-7, Normal"
58.73,"[Sequencer] New Task, id_319, D-8, R-8, Stat"
58.73,"[Sequencer] New Task, id_320, D-9, R-9, Stat"
58.73,"[Sequencer] New Task, id_321, D-10, R-10, Normal"
58.73,"[Sequencer] New Task, id_322, D-11, R-11, Normal"
58.74,"[Sequencer] New Task, id_323, D-12, R-12, Normal"
58.74,"[Sequencer] New Task, id_324, D-1, R-13, Stat"
58.74,"[Sequencer] New Task, id_325, D-2, R-14, Stat"
58.74,"[Sequencer] New Task, id_326, D-3, R-15, Stat"
58.74,"[Sequencer] New Task, id_327, D-4, R-16, Normal"
58.74,"[Sequencer] New Task, id_328, D-5, R-17, Stat"
58.74,"[Sequencer] New Task, id_329, D-6, R-18, Normal"
58.74,"[Sequencer] New Task, id_330, D-7, R-19, Stat"
58.74,"[Sequencer] New Task, id_331, D-8, R-20, Normal"
58.74,"[Sequencer] New Task, id_332, D-9, R-21, Stat"
58.75,"[Sequencer] New Task, id_333, D-10, R-22, Stat"
58.75,"[Sequencer] New Task, id_334, D-11, R-23, Normal"
58.75,"[Sequencer] New Task, id_335, D-12, R-24, Stat"
58.75,"[Sequencer] New Task, id_336, D-1, R-1, Normal"
58.76,"[Sequencer] New Task, id_337, D-2, R-2, Stat"
58.76,"[Sequencer] New Task, id_338, D-3, R-3, Normal"
58.76,"[Sequencer] New Task, id_339, D-4, R-4, Stat"
58.76,"[Sequencer] New Task, id_340, D-5, R-5, Normal"
58.76,"[Sequencer] New Task, id_341, D-6, R-6, Stat"
58.77,"[Sequencer] New Task, id_342, D-7, R-7, Stat"
58.77,"[Sequencer] New Task, id_343, D-8, R-8, Stat"
58.77,"[Sequencer] New Task, id_344, D-9, R-9, Stat"
58.77,"[Sequencer] New Task, id_345, D-10, R-10, Stat"
58.77,"[Sequencer] New Task, id_346, D-11, R-11, Stat"
58.78,"[Sequencer] New Task, id_347, D-12, R-12, Normal"
58.78,"[Sequencer] New Task, id_348, D-1, R-13, Stat"
58.78,"[Sequencer] New Task, id_349, D-2, R-14, Normal"
58.78,"[Sequencer] New Task, id_350, D-3, R-15, Stat"
58.78,"[Sequencer] New Task, id_351, D-4, R-16, Normal"
58.78,"[Sequencer] New Task, id_352, D-5, R-17, Normal"
58.78,"[Sequencer] New Task, id_353, D-6, R-18, Stat"
58.79,"[Sequencer] New Task, id_354, D-7, R-19, Normal"
58.79,"[Sequencer] New Task, id_355, D-8, R-20, Normal"
58.79,"[Sequencer] New Task, id_356, D-9, R-21, Stat"
58.79,"[Sequencer] New Task, id_357, D-10, R-22, Stat"
58.80,"[Sequencer] New Task, id_358, D-11, R-23, Normal"
58.80,"[Sequencer] New Task, id_359, D-12, R-24, Stat"
58.80,"[Sequencer] New Task, id_360, D-1, R-1, Stat"
58.80,"[Sequencer] New Task, id_361, D-2, R-2, Normal"
58.80,"[Sequencer] New Task, id_362, D-3, R-3, Normal"
58.80,"[Sequencer] New Task, id_363, D-4, R-4, Normal"
58.80,"[Sequencer] New Task, id_364, D-5, R-5, Stat"
58.81,"[Sequencer] New Task, id_365, D-6, R-6, Normal"
58.81,"[Sequencer] New Task, id_366, D-7, R-7, Stat"
58.81,"[Sequencer] New Task, id_367, D-8, R-8, Stat"
58.81,"[Sequencer] New Task, id_368, D-9, R-9, Normal"
58.81,"[Sequencer] New Task, id_369, D-10, R-10, Stat"
58.82,"[Sequencer] New Task, id_370, D-11, R-11, Stat"
58.82,"[Sequencer] New Task, id_371, D-12, R-12, Normal"
58.82,"[Sequencer] New Task, id_372, D-1, R-13, Normal"
58.82,"[Sequencer] New Task, id_373, D-2, R-14, Normal"
58.83,"[Sequencer] New Task, id_374, D-3, R-15, Normal"
58.83,"[Sequencer] New Task, id_375, D-4, R-16, Normal"
58.83,"[Sequencer] New Task, id_376, D-5, R-17, Stat"
58.83,"[Sequencer] New Task, id_377, D-6, R-18, Normal"
58.83,"[Sequencer] New Task, id_378, D-7, R-19, Normal"
58.84,"[Sequencer] New Task, id_379, D-8, R-20, Stat"
58.84,"[Sequencer] New Task, id_380, D-9, R-21, Normal"
58.84,"[Sequencer] New Task, id_381, D-10, R-22, Stat"
58.84,"[Sequencer] New Task, id_382, D-11, R-23, Stat"
58.84,"[Sequencer] New Task, id_383, D-12, R-24, Normal"
58.85,"[Sequencer] New Task, id_384, D-1, R-1, Normal"
58.85,"[Sequencer] New Task, id_385, D-2, R-2, Stat"
58.85,"[Sequencer] New Task, id_386, D-3, R-3, Stat"
58.85,"[Sequencer] New Task, id_387, D-4, R-4, Stat"
58.85,"[Sequencer] New Task, id_388, D-5, R-5, Normal"
58.85,"[Sequencer] New Task, id_389, D-6, R-6, Stat"
58.85,"[Sequencer] New Task, id_390, D-7, R-7, Stat"
58.85,"[Sequencer] New Task, id_391, D-8, R-8, Normal"
58.85,"[Sequencer] New Task, id_392, D-9, R-9, Stat"
58.86,"[Sequencer] New Task, id_393, D-10, R-10, Stat"
58.86,"[Sequencer] New Task, id_394, D-11, R-11, Normal"
58.86,"[Sequencer] New Task, id_395, D-12, R-12, Normal"
58.86,"[Sequencer] New Task, id_396, D-1, R-13, Stat"
58.87,"[Sequencer] New Task, id_397, D-2, R-14, Normal"
58.87,"[Sequencer] New Task, id_398, D-3, R-15, Normal"
58.87,"[Sequencer] New Task, id_399, D-4, R-16, Normal"
58.87,"[Sequencer] New Task, id_400, D-5, R-17, Normal"
58.87,"[Sequencer] New Task, id_401, D-6, R-18, Stat"
58.88,"[Sequencer] New Task, id_402, D-7, R-19, Stat"
58.88,"[Sequencer] New Task, id_403, D-8, R-20, Normal"
58.88,"[Sequencer] New Task, id_404, D-9, R-21, Stat"
58.88,"[Sequencer] New Task, id_405, D-10, R-22, Stat"
58.88,"[Sequencer] New Task, id_406, D-11, R-23, Normal"
58.89,"[Sequencer] New Task, id_407, D-12, R-24, Stat"
58.89,"[Sequencer] New Task, id_408, D-1, R-1, Normal"
58.89,"[Sequencer] New Task, id_409, D-2, R-2, Stat"
58.89,"[Sequencer] New Task, id_410, D-3, R-3, Stat"
58.89,"[Sequencer] New Task, id_411, D-4, R-4, Stat"
58.89,"[Sequencer] New Task, id_412, D-5, R-5, Normal"
58.89,"[Sequencer] New Task, id_413, D-6, R-6, Stat"
58.89,"[Sequencer] New Task, id_414, D-7, R-7, Normal"
58.89,"[Sequencer] New Task, id_415, D-8, R-8, Normal"
58.90,"[Sequencer] New Task, id_416, D-9, R-9, Normal"
58.90,"[Sequencer] New Task, id_417, D-10, R-10, Stat"
58.90,"[Sequencer] New Task, id_418, D-11, R-11, Normal"
58.90,"[Sequencer] New Task, id_419, D-12, R-12, Stat"
58.90,"[Sequencer] New Task, id_420, D-1, R-13, Stat"
58.91,"[Sequencer] New Task, id_421, D-2, R-14, Normal"
58.91,"[Sequencer] New Task, id_422, D-3, R-15, Normal"
