timestamp,message
19.79,"[Sequencer] New Task, id_114, D-7, R-19, Normal"
19.92,"[Sequencer] New Task, id_115, D-8, R-20, Stat"
20.05,"[Sequencer] New Task, id_116, D-9, R-21, Stat"
20.18,"[Sequencer] New Task, id_117, D-10, R-22, Stat"
20.31,"[Sequencer] New Task, id_118, D-11, R-23, Normal"
20.45,"[Sequencer] New Task, id_119, D-12, R-24, Stat"
20.58,"[Sequencer] New Task, id_120, D-1, R-1, Stat"
20.74,"[Sequencer] New Task, id_121, D-2, R-2, Stat"
20.88,"[Sequencer] New Task, id_122, D-3, R-3, Normal"
21.00,"[Sequencer] New Task, id_123, D-4, R-4, Normal"
21.13,"[Sequencer] New Task, id_124, D-5, R-5, Normal"
21.26,"[Sequencer] New Task, id_125, D-6, R-6, Normal"
21.39,"[Sequencer] New Task, id_126, D-7, R-7, Normal"
21.53,"[Sequencer] New Task, id_127, D-8, R-8, Normal"
21.66,"[Sequencer] New Task, id_128, D-9, R-9, Normal"
21.80,"[Sequencer] New Task, id_129, D-10, R-10, Stat"
21.93,"[Sequencer] New Task, id_130, D-11, R-11, Normal"
22.05,"[Sequencer] New Task, id_131, D-12, R-12, Stat"
22.21,"[Sequencer] New Task, id_132, D-1, R-13, Stat"
22.36,"[Sequencer] New Task, id_133, D-2, R-14, Normal"
22.52,"[Sequencer] New Task, id_134, D-3, R-15, Stat"
22.68,"[Sequencer] New Task, id_135, D-4, R-16, Normal"
22.83,"[Sequencer] New Task, id_136, D-5, R-17, Stat"
22.97,"[Sequencer] New Task, id_137, D-6, R-18, Normal"
23.10,"[Sequencer] New Task, id_138, D-7, R-19, Stat"
23.23,"[Sequencer] New Task, id_139, D-8, R-20, Normal"
23.36,"[Sequencer] New Task, id_140, D-9, R-21, Normal"
23.48,"[Sequencer] New Task, id_141, D-10, R-22, Normal"
23.65,"[Sequencer] New Task, id_142, D-11, R-23, Stat"
23.82,"[Sequencer] New Task, id_143, D-12, R-24, Stat"
23.95,"[Sequencer] New Task, id_144, D-1, R-1, Normal"
24.08,"[Sequencer] New Task, id_145, D-2, R-2, Normal"
24.24,"[Sequencer] New Task, id_146, D-3, R-3, Normal"
24.41,"[Sequencer] New Task, id_147, D-4, R-4, Normal"
24.56,"[Sequencer] New Task, id_148, D-5, R-5, Normal"
24.69,"[Sequencer] New Task, id_149, D-6, R-6, Normal"
24.83,"[Sequencer] New Task, id_150, D-7, R-7, Stat"
24.97,"[Sequencer] New Task, id_151, D-8, R-8, Stat"
25.14,"[Sequencer] New Task, id_152, D-9, R-9, Normal"
25.27,"[Sequencer] New Task, id_153, D-10, R-10, Normal"
25.40,"[Sequencer] New Task, id_154, D-11, R-11, Normal"
25.56,"[Sequencer] New Task, id_155, D-12, R-12, Stat"
25.70,"[Sequencer] New Task, id_156, D-1, R-13, Normal"
25.90,"[Sequencer] New Task, id_157, D-2, R-14, Stat"
26.03,"[Sequencer] New Task, id_158, D-3, R-15, Stat"
26.17,"[Sequencer] New Task, id_159, D-4, R-16, Stat"
26.31,"[Sequencer] New Task, id_160, D-5, R-17, Normal"
26.49,"[Sequencer] New Task, id_161, D-6, R-18, Stat"
26.64,"[Sequencer] New Task, id_162, D-7, R-19, Normal"
26.78,"[Sequencer] New Task, id_163, D-8, R-20, Normal"
26.91,"[Sequencer] New Task, id_164, D-9, R-21, Normal"
27.04,"[Sequencer] New Task, id_165, D-10, R-22, Normal"
27.16,"[Sequencer] New Task, id_166, D-11, R-23, Stat"
27.29,"[Sequencer] New Task, id_167, D-12, R-24, Stat"
27.43,"[Sequencer] New Task, id_168, D-1, R-1, Normal"
27.56,"[Sequencer] New Task, id_169, D-2, R-2, Stat"
27.69,"[Sequencer] New Task, id_170, D-3, R-3, Normal"
27.82,"[Sequencer] New Task, id_171, D-4, R-4, Normal"
27.95,"[Sequencer] New Task, id_172, D-5, R-5, Normal"
28.08,"[Sequencer] New Task, id_173, D-6, R-6, Stat"
28.21,"[Sequencer] New Task, id_174, D-7, R-7, Normal"
28.35,"[Sequencer] New Task, id_175, D-8, R-8, Normal"
28.48,"[Sequencer] New Task, id_176, D-9, R-9, Normal"
28.61,"[Sequencer] New Task, id_177, D-10, R-10, Stat"
28.74,"[Sequencer] New Task, id_178, D-11, R-11, Stat"
28.87,"[Sequencer] New Task, id_179, D-12, R-12, Stat"
29.00,"[Sequencer] New Task, id_180, D-1, R-13, Stat"
29.13,"[Sequencer] New Task, id_181, D-2, R-14, Stat"
29.25,"[Sequencer] New Task, id_182, D-3, R-15, Normal"
29.38,"[Sequencer] New Task, id_183, D-4, R-16, Normal"
29.50,"[Sequencer] New Task, id_184, D-5, R-17, Stat"
29.63,"[Sequencer] New Task, id_185, D-6, R-18, Stat"
29.77,"[Sequencer] New Task, id_186, D-7, R-19, Normal"
29.90,"[Sequencer] New Task, id_187, D-8, R-20, Normal"
30.02,"[Sequencer] New Task, id_188, D-9, R-21, Stat"
30.15,"[Sequencer] New Task, id_189, D-10, R-22, Normal"
30.28,"[Sequencer] New Task, id_190, D-11, R-23, Stat"
30.41,"[Sequencer] New Task, id_191, D-12, R-24, Normal"
30.55,"[Sequencer] New Task, id_192, D-1, R-1, Normal"
30.68,"[Sequencer] New Task, id_193, D-2, R-2, Stat"
30.81,"[Sequencer] New Task, id_194, D-3, R-3, Normal"
30.94,"[Sequencer] New Task, id_195, D-4, R-4, Normal"
31.07,"[Sequencer] New Task, id_196, D-5, R-5, Stat"
31.20,"[Sequencer] New Task, id_197, D-6, R-6, Stat"
31.33,"[Sequencer] New Task, id_198, D-7, R-7, Normal"
31.46,"[Sequencer] New Task, id_199, D-8, R-8, Normal"
31.59,"[Sequencer] New Task, id_200, D-9, R-9, Stat"
31.72,"[Sequencer] New Task, id_201, D-10, R-10, Stat"
31.84,"[Sequencer] New Task, id_202, D-11, R-11, Normal"
32.00,"[Sequencer] New Task, id_203, D-12, R-12, Normal"
32.09,SIM_END
