00:38:10,D-11,R-11,Normal,True
00:38:32,D-12,R-12,Normal,True
00:38:53,D-1,R-13,Normal,True
00:39:15,D-2,R-14,Stat,False
00:39:37,D-3,R-15,Normal,False
00:39:58,D-4,R-16,Normal,True
00:40:20,D-5,R-17,Normal,True
00:40:41,D-6,R-18,Stat,False
00:41:03,D-7,R-19,Normal,True
00:41:25,D-8,R-20,Stat,False
00:41:46,D-9,R-21,Stat,False
00:42:08,D-10,R-22,Stat,True
00:42:29,D-11,R-23,Normal,False
00:42:51,D-12,R-24,Stat,False
00:43:13,D-1,R-1,Stat,True
00:43:34,D-2,R-2,Stat,True
00:43:56,D-3,R-3,Normal,True
00:44:17,D-4,R-4,Normal,False
00:44:39,D-5,R-5,Normal,True
00:45:01,D-6,R-6,Normal,False
00:45:22,D-7,R-7,Normal,False
00:45:44,D-8,R-8,Normal,False
00:46:05,D-9,R-9,Normal,True
00:46:27,D-10,R-10,Stat,True
00:46:49,D-11,R-11,Normal,True
00:47:10,D-12,R-12,Stat,False
00:47:32,D-1,R-13,Stat,False
00:47:53,D-2,R-14,Normal,False
00:48:15,D-3,R-15,Stat,False
00:48:37,D-4,R-16,Normal,False
00:48:58,D-5,R-17,Stat,False
00:49:20,D-6,R-18,Normal,True
00:49:42,D-7,R-19,Stat,True
00:50:03,D-8,R-20,Normal,True
00:50:25,D-9,R-21,Normal,False
00:50:46,D-10,R-22,Normal,False
00:51:08,D-11,R-23,Stat,False
00:51:30,D-12,R-24,Stat,False
00:51:51,D-1,R-1,Normal,False
00:52:13,D-2,R-2,Normal,False
00:52:34,D-3,R-3,Normal,False
00:52:56,D-4,R-4,Normal,False
00:53:18,D-5,R-5,Normal,False
00:53:39,D-6,R-6,Normal,False
00:54:01,D-7,R-7,Stat,False
00:54:22,D-8,R-8,Stat,False
00:54:44,D-9,R-9,Normal,False
00:55:06,D-10,R-10,Normal,False
00:55:27,D-11,R-11,Normal,False
00:55:49,D-12,R-12,Stat,False
00:56:10,D-1,R-13,Normal,True
00:56:32,D-2,R-14,Stat,False
00:56:54,D-3,R-15,Stat,False
00:57:15,D-4,R-16,Stat,False
00:57:37,D-5,R-17,Normal,False
00:57:58,D-6,R-18,Stat,False
00:58:20,D-7,R-19,Normal,True
00:58:42,D-8,R-20,Normal,False
00:59:03,D-9,R-21,Normal,False
00:59:25,D-10,R-22,Normal,False
00:59:46,D-11,R-23,Stat,False
01:00:08,D-12,R-24,Stat,False
01:00:30,D-1,R-1,Normal,False
01:00:51,D-2,R-2,Stat,False
01:01:13,D-3,R-3,Normal,True
01:01:34,D-4,R-4,Normal,True
01:01:56,D-5,R-5,Normal,True
01:02:18,D-6,R-6,Stat,False
01:02:39,D-7,R-7,Normal,True
01:03:01,D-8,R-8,Normal,False
01:03:23,D-9,R-9,Normal,False
01:03:44,D-10,R-10,Stat,True
01:04:06,D-11,R-11,Stat,False
01:04:27,D-12,R-12,Stat,True
01:04:49,D-1,R-13,Stat,True
01:05:11,D-2,R-14,Stat,False
01:05:32,D-3,R-15,Normal,True
01:05:54,D-4,R-16,Normal,False
01:06:15,D-5,R-17,Stat,True
01:06:37,D-6,R-18,Stat,True
01:06:59,D-7,R-19,Normal,False
01:07:20,D-8,R-20,Normal,False
01:07:42,D-9,R-21,Stat,False
01:08:03,D-10,R-22,Normal,False
01:08:25,D-11,R-23,Stat,False
01:08:47,D-12,R-24,Normal,True
01:09:08,D-1,R-1,Normal,False
01:09:30,D-2,R-2,Stat,True
01:09:51,D-3,R-3,Normal,False
01:10:13,D-4,R-4,Normal,False
01:10:35,D-5,R-5,Stat,False
01:10:56,D-6,R-6,Stat,True
01:11:18,D-7,R-7,Normal,False
01:11:39,D-8,R-8,Normal,False
01:12:01,D-9,R-9,Stat,False
01:12:23,D-10,R-10,Stat,True
01:12:44,D-11,R-11,Normal,False
01:13:06,D-12,R-12,Normal,False
01:13:27,D-1,R-13,Normal,True
01:13:49,D-2,R-14,Normal,True
01:14:11,D-3,R-15,Normal,False
01:14:32,D-4,R-16,Stat,False
01:14:54,D-5,R-17,Normal,False
01:15:15,D-6,R-18,Normal,False
01:15:37,D-7,R-19,Stat,True
01:15:59,D-8,R-20,Stat,False
01:16:20,D-9,R-21,Normal,False
01:16:42,D-10,R-22,Stat,False
01:17:04,D-11,R-23,Stat,False
01:17:25,D-12,R-24,Stat,False
01:17:47,D-1,R-1,Normal,False
01:18:08,D-2,R-2,Normal,False
01:18:30,D-3,R-3,Stat,True
01:18:52,D-4,R-4,Normal,False
01:19:13,D-5,R-5,Normal,False
01:19:35,D-6,R-6,Normal,False
01:19:56,D-7,R-7,Stat,False
01:20:18,D-8,R-8,Stat,False
01:20:40,D-9,R-9,Normal,False
01:21:01,D-10,R-10,Stat,True
01:21:23,D-11,R-11,Normal,False
01:21:44,D-12,R-12,Normal,False
01:22:06,D-1,R-13,Stat,False
01:22:28,D-2,R-14,Normal,False
01:22:49,D-3,R-15,Normal,True
01:23:11,D-4,R-16,Normal,False
01:23:32,D-5,R-17,Stat,True
01:23:54,D-6,R-18,Stat,True
01:24:16,D-7,R-19,Stat,False
01:24:37,D-8,R-20,Stat,False
01:24:59,D-9,R-21,Normal,False
01:25:20,D-10,R-22,Stat,True
01:25:42,D-11,R-23,Normal,False
01:26:04,D-12,R-24,Normal,False
01:26:25,D-1,R-1,Stat,True
01:26:47,D-2,R-2,Stat,True
01:27:08,D-3,R-3,Normal,False
01:27:30,D-4,R-4,Normal,False
01:27:52,D-5,R-5,Stat,True
01:28:13,D-6,R-6,Stat,False
01:28:35,D-7,R-7,Stat,True
01:28:56,D-8,R-8,Normal,False
01:29:18,D-9,R-9,Normal,False
01:29:40,D-10,R-10,Normal,True
01:30:01,D-11,R-11,Stat,False
01:30:23,D-12,R-12,Stat,False
01:30:44,D-1,R-13,Normal,False
01:31:06,D-2,R-14,Normal,False
01:31:28,D-3,R-15,Normal,True
01:31:49,D-4,R-16,Stat,False
01:32:11,D-5,R-17,Stat,False
01:32:33,D-6,R-18,Normal,False
01:32:54,D-7,R-19,Normal,True
01:33:16,D-8,R-20,Stat,False
01:33:37,D-9,R-21,Normal,True
01:33:59,D-10,R-22,Stat,True
01:34:21,D-11,R-23,Normal,False
01:34:42,D-12,R-24,Normal,True
01:35:04,D-1,R-1,Stat,False
01:35:25,D-2,R-2,Normal,False
01:35:47,D-3,R-3,Normal,False
01:36:09,D-4,R-4,Normal,True
01:36:30,D-5,R-5,Normal,True
01:36:52,D-6,R-6,Normal,True
01:37:13,D-7,R-7,Normal,True
01:37:35,D-8,R-8,Normal,False
01:37:57,D-9,R-9,Normal,True
01:38:18,D-10,R-10,Stat,True
01:38:40,D-11,R-11,Stat,False
01:39:01,D-12,R-12,Normal,False
01:39:23,D-1,R-13,Normal,False
01:39:45,D-2,R-14,Normal,True
01:40:06,D-3,R-15,Stat,False
01:40:28,D-4,R-16,Stat,True
01:40:49,D-5,R-17,Normal,False
01:41:11,D-6,R-18,Normal,False
01:41:33,D-7,R-19,Normal,False
01:41:54,D-8,R-20,Normal,False
01:42:16,D-9,R-21,Stat,True
01:42:37,D-10,R-22,Normal,False
01:42:59,D-11,R-23,Normal,True
01:43:21,D-12,R-24,Normal,False
01:43:42,D-1,R-1,Normal,True
01:44:04,D-2,R-2,Normal,False
01:44:25,D-3,R-3,Stat,False
01:44:47,D-4,R-4,Normal,False
01:45:09,D-5,R-5,Stat,False
01:45:30,D-6,R-6,Normal,False
01:45:52,D-7,R-7,Stat,True
01:46:14,D-8,R-8,Stat,False
01:46:35,D-9,R-9,Stat,False
01:46:57,D-10,R-10,Stat,False
01:47:18,D-11,R-11,Stat,False
01:47:40,D-12,R-12,Stat,False
01:48:02,D-1,R-13,Stat,False
01:48:23,D-2,R-14,Normal,True
01:48:45,D-3,R-15,Normal,True
01:49:06,D-4,R-16,Normal,False
01:49:28,D-5,R-17,Stat,False
01:49:50,D-6,R-18,Normal,False
01:50:11,D-7,R-19,Normal,False
01:50:33,D-8,R-20,Stat,False
01:50:54,D-9,R-21,Normal,True
01:51:16,D-10,R-22,Normal,False
01:51:38,D-11,R-23,Normal,False
01:51:59,D-12,R-24,Normal,True
01:52:21,D-1,R-1,Normal,False
01:52:42,D-2,R-2,Normal,True
01:53:04,D-3,R-3,Normal,False
01:53:26,D-4,R-4,Normal,False
01:53:47,D-5,R-5,Normal,True
01:54:09,D-6,R-6,Stat,True
01:54:30,D-7,R-7,Normal,True
01:54:52,D-8,R-8,Stat,False
01:55:14,D-9,R-9,Stat,True
01:55:35,D-10,R-10,Normal,False
01:55:57,D-11,R-11,Normal,False
01:56:18,D-12,R-12,Normal,False
01:56:40,D-1,R-13,Stat,False
01:57:02,D-2,R-14,Stat,False
01:57:23,D-3,R-15,Stat,False
01:57:45,D-4,R-16,Normal,True
01:58:06,D-5,R-17,Stat,True
01:58:28,D-6,R-18,Normal,True
01:58:50,D-7,R-19,Stat,False
01:59:11,D-8,R-20,Normal,True
01:59:33,D-9,R-21,Stat,False
01:59:55,D-10,R-22,Stat,False
02:00:16,D-11,R-23,Normal,True
02:00:38,D-12,R-24,Stat,False
02:00:59,D-1,R-1,Normal,False
02:01:21,D-2,R-2,Stat,False
02:01:43,D-3,R-3,Normal,False
02:02:04,D-4,R-4,Stat,True
02:02:26,D-5,R-5,Normal,False
02:02:47,D-6,R-6,Stat,False
02:03:09,D-7,R-7,Stat,False
02:03:31,D-8,R-8,Stat,False
02:03:52,D-9,R-9,Stat,True
02:04:14,D-10,R-10,Stat,True
02:04:35,D-11,R-11,Stat,True
02:04:57,D-12,R-12,Normal,True
02:05:19,D-1,R-13,Stat,False
02:05:40,D-2,R-14,Normal,True
02:06:02,D-3,R-15,Stat,False
02:06:23,D-4,R-16,Normal,False
02:06:45,D-5,R-17,Normal,False
02:07:07,D-6,R-18,Stat,False
02:07:28,D-7,R-19,Normal,True
02:07:50,D-8,R-20,Normal,False
02:08:11,D-9,R-21,Stat,True
02:08:33,D-10,R-22,Stat,False
02:08:55,D-11,R-23,Normal,False
02:09:16,D-12,R-24,Stat,True
02:09:38,D-1,R-1,Stat,False
02:09:59,D-2,R-2,Normal,False
02:10:21,D-3,R-3,Normal,False
02:10:43,D-4,R-4,Normal,True
02:11:04,D-5,R-5,Stat,True
02:11:26,D-6,R-6,Normal,False
02:11:47,D-7,R-7,Stat,False
02:12:09,D-8,R-8,Stat,False
02:12:31,D-9,R-9,Normal,False
02:12:52,D-10,R-10,Stat,False
02:13:14,D-11,R-11,Stat,False
02:13:36,D-12,R-12,Normal,False
02:13:57,D-1,R-13,Normal,False
02:14:19,D-2,R-14,Normal,False
02:14:40,D-3,R-15,Normal,False
02:15:02,D-4,R-16,Normal,False
02:15:24,D-5,R-17,Stat,True
02:15:45,D-6,R-18,Normal,False
02:16:07,D-7,R-19,Normal,True
02:16:28,D-8,R-20,Stat,False
02:16:50,D-9,R-21,Normal,False
02:17:12,D-10,R-22,Stat,False
02:17:33,D-11,R-23,Stat,False
02:17:55,D-12,R-24,Normal,False
02:18:16,D-1,R-1,Normal,True
02:18:38,D-2,R-2,Stat,True
02:19:00,D-3,R-3,Stat,False
02:19:21,D-4,R-4,Stat,False
02:19:43,D-5,R-5,Normal,True
02:20:04,D-6,R-6,Stat,False
02:20:26,D-7,R-7,Stat,False
02:20:48,D-8,R-8,Normal,True
02:21:09,D-9,R-9,Stat,False
02:21:31,D-10,R-10,Stat,False
02:21:52,D-11,R-11,Normal,False
02:22:14,D-12,R-12,Normal,False
02:22:36,D-1,R-13,Stat,False
02:22:57,D-2,R-14,Normal,True
02:23:19,D-3,R-15,Normal,False
02:23:40,D-4,R-16,Normal,True
02:24:02,D-5,R-17,Normal,True
02:24:24,D-6,R-18,Stat,True
02:24:45,D-7,R-19,Stat,False
02:25:07,D-8,R-20,Normal,False
02:25:28,D-9,R-21,Stat,False
02:25:50,D-10,R-22,Stat,False
02:26:12,D-11,R-23,Normal,True
02:26:33,D-12,R-24,Stat,False
02:26:55,D-1,R-1,Normal,True
02:27:17,D-2,R-2,Stat,False
02:27:38,D-3,R-3,Stat,False
02:28:00,D-4,R-4,Stat,False
02:28:21,D-5,R-5,Normal,True
02:28:43,D-6,R-6,Stat,False
02:29:05,D-7,R-7,Normal,False
02:29:26,D-8,R-8,Normal,True
02:29:48,D-9,R-9,Normal,False
02:30:09,D-10,R-10,Stat,False
02:30:31,D-11,R-11,Normal,False
02:30:53,D-12,R-12,Stat,False
02:31:14,D-1,R-13,Stat,False
02:31:36,D-2,R-14,Normal,False
02:31:57,D-3,R-15,Normal,False
02:32:19,D-4,R-16,Normal,False
02:32:41,D-5,R-17,Stat,False
02:33:02,D-6,R-18,Stat,False
02:33:24,D-7,R-19,Normal,False
02:33:45,D-8,R-20,Stat,False
02:34:07,D-9,R-21,Normal,False
02:34:29,D-10,R-22,Stat,False
02:34:50,D-11,R-23,Stat,False
02:35:12,D-12,R-24,Stat,True
02:35:33,D-1,R-1,Stat,True
02:35:55,D-2,R-2,Stat,False
02:36:17,D-3,R-3,Normal,False
02:36:38,D-4,R-4,Normal,False
02:37:00,D-5,R-5,Normal,True
02:37:21,D-6,R-6,Normal,False
02:37:43,D-7,R-7,Stat,False
02:38:05,D-8,R-8,Stat,False
02:38:26,D-9,R-9,Stat,False
02:38:48,D-10,R-10,Normal,False
02:39:09,D-11,R-11,Stat,True
02:39:31,D-12,R-12,Normal,True
02:39:53,D-1,R-13,Normal,False
02:40:14,D-2,R-14,Stat,False
02:40:36,D-3,R-15,Stat,False
02:40:58,D-4,R-16,Stat,False
02:41:19,D-5,R-17,Normal,False
02:41:41,D-6,R-18,Stat,False
02:42:02,D-7,R-19,Normal,True
02:42:24,D-8,R-20,Stat,True
02:42:46,D-9,R-21,Stat,False
02:43:07,D-10,R-22,Normal,False
02:43:29,D-11,R-23,Normal,False
02:43:50,D-12,R-24,Normal,False
02:44:12,D-1,R-1,Stat,False
02:44:34,D-2,R-2,Normal,False
02:44:55,D-3,R-3,Stat,False
02:45:17,D-4,R-4,Stat,True
02:45:38,D-5,R-5,Stat,False
02:46:00,D-6,R-6,Normal,False
02:46:22,D-7,R-7,Stat,False
02:46:43,D-8,R-8,Normal,True
02:47:05,D-9,R-9,Stat,False
02:47:26,D-10,R-10,Stat,False
02:47:48,D-11,R-11,Stat,False
02:48:10,D-12,R-12,Stat,False
02:48:31,D-1,R-13,Normal,True
02:48:53,D-2,R-14,Normal,False
02:49:14,D-3,R-15,Normal,True
02:49:36,D-4,R-16,Normal,False
02:49:58,D-5,R-17,Normal,False
02:50:19,D-6,R-18,Normal,False
02:50:41,D-7,R-19,Normal,False
02:51:02,D-8,R-20,Normal,False
02:51:24,D-9,R-21,Normal,False
02:51:46,D-10,R-22,Stat,False
02:52:07,D-11,R-23,Stat,True
02:52:29,D-12,R-24,Normal,True
02:52:50,D-1,R-1,Normal,False
02:53:12,D-2,R-2,Normal,False
02:53:34,D-3,R-3,Stat,True
02:53:55,D-4,R-4,Normal,False
02:54:17,D-5,R-5,Normal,True
02:54:38,D-6,R-6,Normal,False
02:55:00,D-7,R-7,Normal,True
02:55:22,D-8,R-8,Normal,False
02:55:43,D-9,R-9,Stat,False
02:56:05,D-10,R-10,Normal,False
02:56:27,D-11,R-11,Stat,False
02:56:48,D-12,R-12,Stat,True
02:57:10,D-1,R-13,Stat,True
02:57:31,D-2,R-14,Normal,False
02:57:53,D-3,R-15,Stat,False
02:58:15,D-4,R-16,Normal,False
02:58:36,D-5,R-17,Normal,False
02:58:58,D-6,R-18,Stat,False
02:59:19,D-7,R-19,Normal,True
02:59:41,D-8,R-20,Normal,True
03:00:03,D-9,R-21,Stat,False
03:00:24,D-10,R-22,Stat,False
03:00:46,D-11,R-23,Stat,False
03:01:07,D-12,R-24,Normal,False
03:01:29,D-1,R-1,Normal,False
03:01:51,D-2,R-2,Stat,False
03:02:12,D-3,R-3,Normal,False
03:02:34,D-4,R-4,Stat,False
03:02:55,D-5,R-5,Normal,True
03:03:17,D-6,R-6,Normal,False
03:03:39,D-7,R-7,Normal,False
03:04:00,D-8,R-8,Stat,False
03:04:22,D-9,R-9,Normal,True
03:04:43,D-10,R-10,Normal,False
03:05:05,D-11,R-11,Normal,False
03:05:27,D-12,R-12,Normal,False
03:05:48,D-1,R-13,Normal,False
03:06:10,D-2,R-14,Stat,False
03:06:31,D-3,R-15,Normal,True
03:06:53,D-4,R-16,Stat,False
03:07:15,D-5,R-17,Stat,False
03:07:36,D-6,R-18,Normal,False
03:07:58,D-7,R-19,Normal,True
03:08:19,D-8,R-20,Stat,True
03:08:41,D-9,R-21,Normal,True
03:09:03,D-10,R-22,Normal,False
03:09:24,D-11,R-23,Stat,True
03:09:46,D-12,R-24,Stat,False
03:10:08,D-1,R-1,Stat,False
03:10:29,D-2,R-2,Normal,False
03:10:51,D-3,R-3,Stat,True
03:11:12,D-4,R-4,Stat,False
03:11:34,D-5,R-5,Normal,False
03:11:56,D-6,R-6,Stat,False
03:12:17,D-7,R-7,Normal,False
03:12:39,D-8,R-8,Normal,False
03:13:00,D-9,R-9,Normal,False
03:13:22,D-10,R-10,Normal,True
03:13:44,D-11,R-11,Normal,False
03:14:05,D-12,R-12,Stat,False
03:14:27,D-1,R-13,Stat,False
03:14:48,D-2,R-14,Normal,False
03:15:10,D-3,R-15,Stat,True
03:15:32,D-4,R-16,Stat,False
03:15:53,D-5,R-17,Normal,False
03:16:15,D-6,R-18,Normal,False
03:16:36,D-7,R-19,Normal,True
03:16:58,D-8,R-20,Normal,False
03:17:20,D-9,R-21,Stat,True
03:17:41,D-10,R-22,Normal,False
03:18:03,D-11,R-23,Normal,False
03:18:24,D-12,R-24,Normal,False
03:18:46,D-1,R-1,Normal,False
03:19:08,D-2,R-2,Stat,False
03:19:29,D-3,R-3,Normal,False
03:19:51,D-4,R-4,Normal,True
03:20:12,D-5,R-5,Normal,True
03:20:34,D-6,R-6,Normal,True
03:20:56,D-7,R-7,Stat,False
03:21:17,D-8,R-8,Normal,True
03:21:39,D-9,R-9,Normal,True
03:22:00,D-10,R-10,Normal,False
03:22:22,D-11,R-11,Stat,False
03:22:44,D-12,R-12,Stat,True
03:23:05,D-1,R-13,Stat,False
03:23:27,D-2,R-14,Stat,False
03:23:49,D-3,R-15,Stat,True
03:24:10,D-4,R-16,Normal,False
03:24:32,D-5,R-17,Normal,False
03:24:53,D-6,R-18,Normal,False
03:25:15,D-7,R-19,Normal,False
03:25:37,D-8,R-20,Stat,True
03:25:58,D-9,R-21,Normal,False
03:26:20,D-10,R-22,Stat,False
03:26:41,D-11,R-23,Stat,True
03:27:03,D-12,R-24,Normal,False
03:27:25,D-1,R-1,Stat,True
03:27:46,D-2,R-2,Stat,False
03:28:08,D-3,R-3,Stat,False
03:28:29,D-4,R-4,Normal,False
03:28:51,D-5,R-5,Normal,False
03:29:13,D-6,R-6,Normal,True
03:29:34,D-7,R-7,Normal,True
03:29:56,D-8,R-8,Normal,True
03:30:17,D-9,R-9,Stat,False
03:30:39,D-10,R-10,Stat,True
03:31:01,D-11,R-11,Normal,False
03:31:22,D-12,R-12,Normal,True
03:31:44,D-1,R-13,Normal,False
03:32:05,D-2,R-14,Normal,True
03:32:27,D-3,R-15,Stat,False
03:32:49,D-4,R-16,Normal,False
03:33:10,D-5,R-17,Normal,True
03:33:32,D-6,R-18,Stat,False
03:33:53,D-7,R-19,Normal,False
03:34:15,D-8,R-20,Normal,True
03:34:37,D-9,R-21,Stat,False
03:34:58,D-10,R-22,Stat,False
03:35:20,D-11,R-23,Stat,False
03:35:41,D-12,R-24,Stat,False
03:36:03,D-1,R-1,Normal,False
03:36:25,D-2,R-2,Stat,True
03:36:46,D-3,R-3,Stat,True
03:37:08,D-4,R-4,Stat,False
03:37:30,D-5,R-5,Stat,True
03:37:51,D-6,R-6,Stat,False
03:38:13,D-7,R-7,Stat,True
03:38:34,D-8,R-8,Normal,False
03:38:56,D-9,R-9,Stat,False
03:39:18,D-10,R-10,Normal,True
03:39:39,D-11,R-11,Normal,True
03:40:01,D-12,R-12,Stat,False
03:40:22,D-1,R-13,Stat,False
03:40:44,D-2,R-14,Stat,False
03:41:06,D-3,R-15,Normal,False
03:41:27,D-4,R-16,Stat,False
03:41:49,D-5,R-17,Stat,False
03:42:10,D-6,R-18,Normal,False
03:42:32,D-7,R-19,Normal,False
03:42:54,D-8,R-20,Normal,False
03:43:15,D-9,R-21,Stat,False
03:43:37,D-10,R-22,Normal,True
03:43:58,D-11,R-23,Stat,False
03:44:20,D-12,R-24,Normal,True
03:44:42,D-1,R-1,Stat,False
03:45:03,D-2,R-2,Normal,False
03:45:25,D-3,R-3,Stat,True
03:45:46,D-4,R-4,Normal,False
03:46:08,D-5,R-5,Normal,False
03:46:30,D-6,R-6,Stat,False
03:46:51,D-7,R-7,Stat,False
03:47:13,D-8,R-8,Stat,False
03:47:34,D-9,R-9,Normal,False
03:47:56,D-10,R-10,Normal,False
03:48:18,D-11,R-11,Normal,False
03:48:39,D-12,R-12,Normal,False
03:49:01,D-1,R-13,Stat,False
03:49:22,D-2,R-14,Stat,False
03:49:44,D-3,R-15,Stat,False
03:50:06,D-4,R-16,Stat,False
03:50:27,D-5,R-17,Stat,False
03:50:49,D-6,R-18,Stat,False
03:51:11,D-7,R-19,Normal,False
03:51:32,D-8,R-20,Normal,False
03:51:54,D-9,R-21,Stat,False
03:52:15,D-10,R-22,Stat,True
03:52:37,D-11,R-23,Normal,True
03:52:59,D-12,R-24,Normal,False
03:53:20,D-1,R-1,Stat,False
03:53:42,D-2,R-2,Normal,False
03:54:03,D-3,R-3,Normal,True
03:54:25,D-4,R-4,Stat,True
03:54:47,D-5,R-5,Stat,False
03:55:08,D-6,R-6,Normal,False
03:55:30,D-7,R-7,Stat,False
03:55:51,D-8,R-8,Normal,True
03:56:13,D-9,R-9,Stat,True
03:56:35,D-10,R-10,Normal,False
03:56:56,D-11,R-11,Stat,False
03:57:18,D-12,R-12,Normal,False
03:57:39,D-1,R-13,Normal,False
03:58:01,D-2,R-14,Stat,True
03:58:23,D-3,R-15,Normal,False
03:58:44,D-4,R-16,Normal,False
03:59:06,D-5,R-17,Normal,False
03:59:27,D-6,R-18,Stat,False
03:59:49,D-7,R-19,Stat,True
04:00:11,D-8,R-20,Stat,False
04:00:32,D-9,R-21,Normal,True
04:00:54,D-10,R-22,Normal,False
04:01:15,D-11,R-23,Normal,False
04:01:37,D-12,R-24,Stat,False
04:01:59,D-1,R-1,Stat,False
04:02:20,D-2,R-2,Stat,False
04:02:42,D-3,R-3,Stat,False
04:03:03,D-4,R-4,Normal,False
04:03:25,D-5,R-5,Stat,False
04:03:47,D-6,R-6,Normal,False
04:04:08,D-7,R-7,Normal,False
04:04:30,D-8,R-8,Normal,True
04:04:52,D-9,R-9,Normal,True
04:05:13,D-10,R-10,Normal,False
04:05:35,D-11,R-11,Normal,True
04:05:56,D-12,R-12,Normal,True
04:06:18,D-1,R-13,Stat,True
04:06:40,D-2,R-14,Normal,False
04:07:01,D-3,R-15,Normal,False
04:07:23,D-4,R-16,Stat,False
04:07:44,D-5,R-17,Stat,True
04:08:06,D-6,R-18,Normal,True
04:08:28,D-7,R-19,Normal,False
04:08:49,D-8,R-20,Stat,False
04:09:11,D-9,R-21,Normal,True
04:09:32,D-10,R-22,Normal,True
04:09:54,D-11,R-23,Stat,False
04:10:16,D-12,R-24,Normal,False
04:10:37,D-1,R-1,Stat,False
04:10:59,D-2,R-2,Stat,False
04:11:20,D-3,R-3,Stat,False
04:11:42,D-4,R-4,Normal,True
